18.7209 1.75676
18.7791 1.78378
18.8372 1.78378
18.8953 1.81081
18.9535 1.81081
19.0116 1.81081
19.0698 1.81081
19.1279 1.81081
19.186 1.81081
19.2442 1.81081
19.3023 1.81081
19.3605 1.75676
19.4186 1.75676
19.4767 2.7027
19.5349 2.7027
19.593 2.7027
19.6512 1.78378
19.7093 1.75676
19.7674 1.75676
19.8256 1.75676
19.8837 1.75676
19.9419 1.75676
20 1.75676
20.0581 1.75676
20.1163 1.75676
20.1744 1.75676
20.2326 1.75676
20.2907 1.75676
20.9884 2.64865
21.0465 2.78378
21.1047 2.86486
21.1628 0.918919
21.2209 0.756757
21.2791 0.756757
21.3372 0.621622
21.3953 0.648649
21.4535 1.27027
21.6279 1.64865
21.686 1.67568
21.7442 1.72973
21.8023 1.7027
21.8605 1.75676
21.9186 1.75676
21.9767 1.81081
22.0349 1.81081
22.093 1.75676
22.1512 1.7027
22.2093 1.62162
22.2674 1.56757
22.3256 1.45946
22.3837 1.40541
22.4419 1.40541
22.5 1.45946
22.5581 1.51351
22.6163 1.56757
22.6744 1.62162
22.7326 1.7027
22.7907 1.75676
22.8488 1.78378
22.907 1.78378
22.9651 1.81081
23.0233 1.81081
23.0814 1.81081
23.1395 1.81081
23.1977 1.81081
23.2558 1.81081
23.314 1.81081
23.3721 2.72973
23.4302 2.72973
23.4884 2.72973
23.5465 1.89189
23.6047 1.75676
23.6628 1.75676
23.7209 1.75676
23.7791 1.75676
23.8372 1.75676
23.8953 1.75676
23.9535 1.75676
24.0116 1.75676
24.0698 1.75676
24.1279 1.75676
24.186 1.72973
24.2442 1.72973
24.3023 1.72973
24.3605 1.72973
24.4186 1.75676
24.4767 1.75676
24.5349 1.81081
24.593 1.81081
24.6512 1.83784
