16.5909 1.2381
16.6667 1.33333
16.7424 1.28571
16.8182 0.666667
16.8939 0.809524
16.9697 0.904762
17.0455 1
17.1212 1
17.197 1.09524
17.2727 1.09524
17.3485 1.19048
17.4242 1.28571
17.5 1.38095
17.5758 1.52381
17.6515 1.47619
17.7273 1.38095
17.803 1.2381
17.8788 1.09524
17.9545 1.04762
18.0303 1
18.1061 0.952381
18.1818 1
18.2576 1.04762
18.3333 1.09524
18.4091 1.09524
18.4848 1.14286
18.5606 1.19048
18.6364 1.09524
18.7121 1
18.7879 1
18.8636 0.714286
18.9394 0.714286
19.0152 1.2381
19.0909 1.33333
19.1667 1.33333
19.2424 0.761905
19.3182 0.904762
19.3939 0.952381
19.4697 1
19.5455 1.04762
19.6212 1.09524
19.697 1.19048
19.7727 1.19048
19.8485 1.28571
19.9242 1.47619
20 1.52381
20.0758 1.52381
20.1515 1.38095
20.2273 1.28571
20.303 1.19048
20.3788 1.09524
20.4545 1.04762
20.5303 1.04762
20.6061 1.04762
20.6818 1.04762
20.7576 1.09524
20.8333 1.19048
20.9091 1.19048
20.9848 1.19048
21.0606 1.09524
21.1364 1
21.2121 1
21.2879 0.857143
21.3636 0.714286
21.4394 1.2381
21.5152 1.28571
21.5909 1.38095
21.6667 1
21.7424 0.904762
21.8182 0.952381
21.8939 1
21.9697 1
22.0455 1.09524
22.1212 1.19048
22.197 1.19048
22.2727 1.28571
22.3485 1.38095
22.4242 1.52381
22.5 1.57143
22.5758 1.47619
22.6515 1.33333
22.7273 1.2381
22.803 1.09524
22.8788 1.04762
22.9545 1
23.0303 1
23.1061 1.04762
24.0909 1.14286
24.1667 1.09524
24.2424 1.14286
24.3182 1.09524
24.3939 1
24.4697 1
24.5455 1
24.6212 0.761905
24.697 0.714286
24.7727 1.19048
